marca,name,price,link,image,scraped_at
marca_79,Sleeve Gamegenic - Padrão - General Grievous (Star Wars Unlimited),51.99,https://www.ligaswu.com.br/?view=prod/view&pcode=132431&prod=Sleeve Gamegenic - Padrão - General Grievous (Star Wars Unlimited),https://repositorio.sbrauble.com/arquivos/up/prod/20241108/1731091277_2779.jpg,2025-12-15T14:49:40.239944
marca_79,Sleeve Gamegenic - Padrão - Kylo Ren (Star Wars Unlimited),47.92,https://www.ligaswu.com.br/?view=prod/view&pcode=131998&prod=Sleeve Gamegenic - Padrão - Kylo Ren (Star Wars Unlimited),https://repositorio.sbrauble.com/arquivos/up/prod/20240919/1726771604_1350.jpg,2025-12-15T14:49:40.240165
marca_79,Sleeve Gamegenic - Padrão - Luke Skywalker Art (Star Wars Unlimited),50.00,https://www.ligaswu.com.br/?view=prod/view&pcode=129499&prod=Sleeve Gamegenic - Padrão - Luke Skywalker Art (Star Wars Unlimited),https://repositorio.sbrauble.com/arquivos/up/prod/20240209/1707480877_9655.jpg,2025-12-15T14:49:40.240385
marca_79,Sleeve Gamegenic - Padrão - Moff Gideon (Star Wars Unlimited),47.92,https://www.ligaswu.com.br/?view=prod/view&pcode=131996&prod=Sleeve Gamegenic - Padrão - Moff Gideon (Star Wars Unlimited),https://repositorio.sbrauble.com/arquivos/up/prod/20240919/1726769585_5024.jpg,2025-12-15T14:49:40.240604
marca_79,Contador de Vida - Gamegenic - Damage Pad - Branco,119.90,https://www.ligaswu.com.br/?view=prod/view&pcode=134523&prod=Contador de Vida - Gamegenic - Damage Pad - Branco,https://repositorio.sbrauble.com/arquivos/up/prod/20251030/1761835445_9797.jpg,2025-12-15T14:49:42.325739
marca_79,Contador de Vida - Gamegenic - Damage Pad - Preto,119.90,https://www.ligaswu.com.br/?view=prod/view&pcode=134522&prod=Contador de Vida - Gamegenic - Damage Pad - Preto,https://repositorio.sbrauble.com/arquivos/up/prod/20251030/1761835078_3127.jpg,2025-12-15T14:49:42.326089
marca_79,Deck Pod Gamegenic 60+ Convertible (Star Wars Unlimited) - Amarelo,237.90,https://www.ligaswu.com.br/?view=prod/view&pcode=129485&prod=Deck Pod Gamegenic 60+ Convertible (Star Wars Unlimited) - Amarelo,https://repositorio.sbrauble.com/arquivos/up/prod/20240208/1707404314_6551.jpg,2025-12-15T14:49:42.326310
marca_79,Deck Pod Gamegenic 60+ Convertible (Star Wars Unlimited) - Azul,237.90,https://www.ligaswu.com.br/?view=prod/view&pcode=129483&prod=Deck Pod Gamegenic 60+ Convertible (Star Wars Unlimited) - Azul,https://repositorio.sbrauble.com/arquivos/up/prod/20240208/1707401791_2114.jpg,2025-12-15T14:49:42.326562
marca_79,Deck Pod Gamegenic 60+ Convertible (Star Wars Unlimited) - Branco/Preto,237.90,https://www.ligaswu.com.br/?view=prod/view&pcode=129481&prod=Deck Pod Gamegenic 60+ Convertible (Star Wars Unlimited) - Branco/Preto,https://repositorio.sbrauble.com/arquivos/up/prod/20240208/1707400005_6670.jpg,2025-12-15T14:49:42.326780
marca_79,Deck Pod Gamegenic 60+ Convertible (Star Wars Unlimited) - Preto,249.99,https://www.ligaswu.com.br/?view=prod/view&pcode=129480&prod=Deck Pod Gamegenic 60+ Convertible (Star Wars Unlimited) - Preto,https://repositorio.sbrauble.com/arquivos/up/prod/20240208/1707397012_9608.jpg,2025-12-15T14:49:42.327000
marca_79,Deck Pod Gamegenic 60+ Convertible (Star Wars Unlimited) - Verde,237.90,https://www.ligaswu.com.br/?view=prod/view&pcode=129482&prod=Deck Pod Gamegenic 60+ Convertible (Star Wars Unlimited) - Verde,https://repositorio.sbrauble.com/arquivos/up/prod/20240208/1707400691_1257.jpg,2025-12-15T14:49:42.327217
marca_79,Deck Pod Gamegenic 60+ Convertible (Star Wars Unlimited) - Vermelho,237.90,https://www.ligaswu.com.br/?view=prod/view&pcode=129484&prod=Deck Pod Gamegenic 60+ Convertible (Star Wars Unlimited) - Vermelho,https://repositorio.sbrauble.com/arquivos/up/prod/20240208/1707403469_2705.jpg,2025-12-15T14:49:42.327470
marca_79,Double Deck Pod Gamegenic 120+ Convertible (Star Wars Unlimited) - Amarelo,343.99,https://www.ligaswu.com.br/?view=prod/view&pcode=129486&prod=Double Deck Pod Gamegenic 120+ Convertible (Star Wars Unlimited) - Amarelo,https://repositorio.sbrauble.com/arquivos/up/prod/20240208/1707412174_7642.jpg,2025-12-15T14:49:42.327700
marca_79,Double Deck Pod Gamegenic 120+ Convertible (Star Wars Unlimited) - Azul,350.00,https://www.ligaswu.com.br/?view=prod/view&pcode=129488&prod=Double Deck Pod Gamegenic 120+ Convertible (Star Wars Unlimited) - Azul,https://repositorio.sbrauble.com/arquivos/up/prod/20240208/1707414363_8514.jpg,2025-12-15T14:49:42.327922
marca_79,Double Deck Pod Gamegenic 120+ Convertible (Star Wars Unlimited) - Preto,365.90,https://www.ligaswu.com.br/?view=prod/view&pcode=129491&prod=Double Deck Pod Gamegenic 120+ Convertible (Star Wars Unlimited) - Preto,https://repositorio.sbrauble.com/arquivos/up/prod/20240208/1707415585_2404.jpg,2025-12-15T14:49:42.328142
marca_79,Double Deck Pod Gamegenic 120+ Convertible (Star Wars Unlimited) - Verde,343.99,https://www.ligaswu.com.br/?view=prod/view&pcode=129489&prod=Double Deck Pod Gamegenic 120+ Convertible (Star Wars Unlimited) - Verde,https://repositorio.sbrauble.com/arquivos/up/prod/20240208/1707414696_7043.jpg,2025-12-15T14:49:42.328365
marca_79,Double Deck Pod Gamegenic 120+ Convertible (Star Wars Unlimited) - Vermelho,343.92,https://www.ligaswu.com.br/?view=prod/view&pcode=129487&prod=Double Deck Pod Gamegenic 120+ Convertible (Star Wars Unlimited) - Vermelho,https://repositorio.sbrauble.com/arquivos/up/prod/20240208/1707413275_2009.jpg,2025-12-15T14:49:42.328594
marca_79,Fichário Fixo Gamegenic - Zip Up Álbum 18 bolsos - Star Wars Unlimited - Preto,299.90,https://www.ligaswu.com.br/?view=prod/view&pcode=133690&prod=Fichário Fixo Gamegenic - Zip Up Álbum 18 bolsos - Star Wars Unlimited - Preto,https://repositorio.sbrauble.com/arquivos/up/prod/20250613/1749842426_7828.jpg,2025-12-15T14:49:42.328815
marca_79,Playmat Prime Gamegenic - Battle Droids,150.00,https://www.ligaswu.com.br/?view=prod/view&pcode=132429&prod=Playmat Prime Gamegenic - Battle Droids,https://repositorio.sbrauble.com/arquivos/up/prod/20241108/1731088385_8059.jpg,2025-12-15T14:49:42.329033
marca_79,Playmat Prime Gamegenic - Baylan and Shin Hati,199.90,https://www.ligaswu.com.br/?view=prod/view&pcode=134582&prod=Playmat Prime Gamegenic - Baylan and Shin Hati,https://repositorio.sbrauble.com/arquivos/up/prod/20251106/1762455545_3312.jpg,2025-12-15T14:49:42.329258
marca_79,Playmat Prime Gamegenic - Dagobah,199.90,https://www.ligaswu.com.br/?view=prod/view&pcode=134583&prod=Playmat Prime Gamegenic - Dagobah,https://repositorio.sbrauble.com/arquivos/up/prod/20251106/1762455607_1020.jpg,2025-12-15T14:49:42.329478
marca_79,Playmat Prime Gamegenic - Darth Maul,134.91,https://www.ligaswu.com.br/?view=prod/view&pcode=132426&prod=Playmat Prime Gamegenic - Darth Maul,https://repositorio.sbrauble.com/arquivos/up/prod/20241108/1731086067_5522.jpg,2025-12-15T14:49:42.329696
marca_79,Playmat Prime Gamegenic - Darth Maul v2,199.90,https://www.ligaswu.com.br/?view=prod/view&pcode=134584&prod=Playmat Prime Gamegenic - Darth Maul v2,https://repositorio.sbrauble.com/arquivos/up/prod/20251106/1762455666_5847.jpg,2025-12-15T14:49:42.329919
marca_79,Playmat Prime Gamegenic - Darth Vader,169.99,https://www.ligaswu.com.br/?view=prod/view&pcode=129506&prod=Playmat Prime Gamegenic - Darth Vader,https://repositorio.sbrauble.com/arquivos/up/prod/20240209/1707484226_4261.jpg,2025-12-15T14:49:42.330137
marca_79,Playmat Prime Gamegenic - Death Star,150.00,https://www.ligaswu.com.br/?view=prod/view&pcode=129507&prod=Playmat Prime Gamegenic - Death Star,https://repositorio.sbrauble.com/arquivos/up/prod/20240209/1707484387_9088.jpg,2025-12-15T14:49:42.330359
marca_79,Playmat Prime Gamegenic - Fett's Firespray,199.90,https://www.ligaswu.com.br/?view=prod/view&pcode=134587&prod=Playmat Prime Gamegenic - Fett's Firespray,https://repositorio.sbrauble.com/arquivos/up/prod/20251106/1762456756_2469.jpg,2025-12-15T14:49:42.330578
marca_79,Playmat Prime Gamegenic - Mandalorian,159.90,https://www.ligaswu.com.br/?view=prod/view&pcode=131993&prod=Playmat Prime Gamegenic - Mandalorian,https://repositorio.sbrauble.com/arquivos/up/prod/20240919/1726766685_607.jpg,2025-12-15T14:49:42.330795
marca_79,Playmat Prime Gamegenic - Qui-Gon Jinn,199.90,https://www.ligaswu.com.br/?view=prod/view&pcode=134585&prod=Playmat Prime Gamegenic - Qui-Gon Jinn,https://repositorio.sbrauble.com/arquivos/up/prod/20251106/1762455733_2956.jpg,2025-12-15T14:49:42.331013
marca_79,Playmat Prime Gamegenic - Rancor,129.90,https://www.ligaswu.com.br/?view=prod/view&pcode=131994&prod=Playmat Prime Gamegenic - Rancor,https://repositorio.sbrauble.com/arquivos/up/prod/20240919/1726767137_2443.jpg,2025-12-15T14:49:42.331236
marca_79,Playmat Prime Gamegenic - Speeder Bike Chase,150.00,https://www.ligaswu.com.br/?view=prod/view&pcode=132428&prod=Playmat Prime Gamegenic - Speeder Bike Chase,https://repositorio.sbrauble.com/arquivos/up/prod/20241108/1731087597_1691.jpg,2025-12-15T14:49:42.331465
marca_79,Playmat Prime Gamegenic - Stormtrooper,199.90,https://www.ligaswu.com.br/?view=prod/view&pcode=134588&prod=Playmat Prime Gamegenic - Stormtrooper,https://repositorio.sbrauble.com/arquivos/up/prod/20251106/1762456864_9517.jpg,2025-12-15T14:49:42.331690
marca_79,Playmat Prime Gamegenic - Tie Fighter,169.90,https://www.ligaswu.com.br/?view=prod/view&pcode=129508&prod=Playmat Prime Gamegenic - Tie Fighter,https://repositorio.sbrauble.com/arquivos/up/prod/20240209/1707484705_3107.jpg,2025-12-15T14:49:42.331907
marca_79,Playmat Prime Gamegenic - Unlimited,199.90,https://www.ligaswu.com.br/?view=prod/view&pcode=134586&prod=Playmat Prime Gamegenic - Unlimited,https://repositorio.sbrauble.com/arquivos/up/prod/20251106/1762456605_900.jpg,2025-12-15T14:49:42.332220
marca_79,Playmat Prime Gamegenic - X-Wing,169.90,https://www.ligaswu.com.br/?view=prod/view&pcode=129509&prod=Playmat Prime Gamegenic - X-Wing,https://repositorio.sbrauble.com/arquivos/up/prod/20240209/1707484831_2364.jpg,2025-12-15T14:49:42.332480
marca_79,Playmat Prime Gamegenic - Yoda,169.90,https://www.ligaswu.com.br/?view=prod/view&pcode=132427&prod=Playmat Prime Gamegenic - Yoda,https://repositorio.sbrauble.com/arquivos/up/prod/20241108/1731086584_9609.jpg,2025-12-15T14:49:42.332815
marca_79,Playmat Prime XL Gamegenic - Hyperspace,237.99,https://www.ligaswu.com.br/?view=prod/view&pcode=129510&prod=Playmat Prime XL Gamegenic - Hyperspace,https://repositorio.sbrauble.com/arquivos/up/prod/20240209/1707485056_9649.jpg,2025-12-15T14:49:42.333053
marca_79,Premium Tokens Gamegenic (Star Wars Unlimited),192.99,https://www.ligaswu.com.br/?view=prod/view&pcode=129497&prod=Premium Tokens Gamegenic (Star Wars Unlimited),https://repositorio.sbrauble.com/arquivos/up/prod/20240208/1707421585_5540.jpg,2025-12-15T14:49:42.333291
marca_79,Sleeve Gamegenic - Padrão - Ahsoka Tano (Star Wars Unlimited),50.00,https://www.ligaswu.com.br/?view=prod/view&pcode=132430&prod=Sleeve Gamegenic - Padrão - Ahsoka Tano (Star Wars Unlimited),https://repositorio.sbrauble.com/arquivos/up/prod/20241108/1731089794_7448.jpg,2025-12-15T14:49:42.333511
marca_79,Sleeve Gamegenic - Padrão - Darth Maul (Star Wars Unlimited),50.00,https://www.ligaswu.com.br/?view=prod/view&pcode=132433&prod=Sleeve Gamegenic - Padrão - Darth Maul (Star Wars Unlimited),https://repositorio.sbrauble.com/arquivos/up/prod/20241111/1731327529_4108.jpg,2025-12-15T14:49:42.333734
marca_79,Sleeve Gamegenic - Padrão - Darth Vader Art (Star Wars Unlimited),51.99,https://www.ligaswu.com.br/?view=prod/view&pcode=129498&prod=Sleeve Gamegenic - Padrão - Darth Vader Art (Star Wars Unlimited),https://repositorio.sbrauble.com/arquivos/up/prod/20240208/1707422310_144.jpg,2025-12-15T14:49:42.333954
marca_79,Sleeve Gamegenic - Padrão - General Grievous (Star Wars Unlimited),51.99,https://www.ligaswu.com.br/?view=prod/view&pcode=132431&prod=Sleeve Gamegenic - Padrão - General Grievous (Star Wars Unlimited),https://repositorio.sbrauble.com/arquivos/up/prod/20241108/1731091277_2779.jpg,2025-12-15T14:49:42.334171
marca_79,Sleeve Gamegenic - Padrão - Kylo Ren (Star Wars Unlimited),47.92,https://www.ligaswu.com.br/?view=prod/view&pcode=131998&prod=Sleeve Gamegenic - Padrão - Kylo Ren (Star Wars Unlimited),https://repositorio.sbrauble.com/arquivos/up/prod/20240919/1726771604_1350.jpg,2025-12-15T14:49:42.334390
marca_79,Sleeve Gamegenic - Padrão - Luke Skywalker Art (Star Wars Unlimited),50.00,https://www.ligaswu.com.br/?view=prod/view&pcode=129499&prod=Sleeve Gamegenic - Padrão - Luke Skywalker Art (Star Wars Unlimited),https://repositorio.sbrauble.com/arquivos/up/prod/20240209/1707480877_9655.jpg,2025-12-15T14:49:42.334615
marca_79,Sleeve Gamegenic - Padrão - Moff Gideon (Star Wars Unlimited),47.92,https://www.ligaswu.com.br/?view=prod/view&pcode=131996&prod=Sleeve Gamegenic - Padrão - Moff Gideon (Star Wars Unlimited),https://repositorio.sbrauble.com/arquivos/up/prod/20240919/1726769585_5024.jpg,2025-12-15T14:49:42.334836
marca_79,Sleeve Gamegenic - Padrão - Obi-Wan Kenobi (Star Wars Unlimited),51.99,https://www.ligaswu.com.br/?view=prod/view&pcode=132432&prod=Sleeve Gamegenic - Padrão - Obi-Wan Kenobi (Star Wars Unlimited),https://repositorio.sbrauble.com/arquivos/up/prod/20241108/1731093185_191.jpg,2025-12-15T14:49:44.517481
marca_79,Sleeve Gamegenic - Padrão - Rey (Star Wars Unlimited),50.00,https://www.ligaswu.com.br/?view=prod/view&pcode=131997&prod=Sleeve Gamegenic - Padrão - Rey (Star Wars Unlimited),https://repositorio.sbrauble.com/arquivos/up/prod/20240919/1726770923_1482.jpg,2025-12-15T14:49:44.517699
marca_79,Sleeve Gamegenic - Padrão - Verso Amarelo,49.90,https://www.ligaswu.com.br/?view=prod/view&pcode=132000&prod=Sleeve Gamegenic - Padrão - Verso Amarelo,https://repositorio.sbrauble.com/arquivos/up/prod/20240919/1726774339_2960.jpg,2025-12-15T14:49:44.517913
marca_79,Sleeve Gamegenic - Padrão - Verso Azul,55.99,https://www.ligaswu.com.br/?view=prod/view&pcode=129500&prod=Sleeve Gamegenic - Padrão - Verso Azul,https://repositorio.sbrauble.com/arquivos/up/prod/20240209/1707481227_774.jpg,2025-12-15T14:49:44.518124
marca_79,Sleeve Gamegenic - Padrão - Verso Branco,51.99,https://www.ligaswu.com.br/?view=prod/view&pcode=132434&prod=Sleeve Gamegenic - Padrão - Verso Branco,https://repositorio.sbrauble.com/arquivos/up/prod/20241111/1731328005_3948.jpg,2025-12-15T14:49:44.518338
marca_79,Sleeve Gamegenic - Padrão - Verso Preto,51.99,https://www.ligaswu.com.br/?view=prod/view&pcode=132435&prod=Sleeve Gamegenic - Padrão - Verso Preto,https://repositorio.sbrauble.com/arquivos/up/prod/20241111/1731328349_3799.jpg,2025-12-15T14:49:44.518550
marca_79,Sleeve Gamegenic - Padrão - Verso Verde,49.90,https://www.ligaswu.com.br/?view=prod/view&pcode=131999&prod=Sleeve Gamegenic - Padrão - Verso Verde,https://repositorio.sbrauble.com/arquivos/up/prod/20240919/1726773942_5555.jpg,2025-12-15T14:49:44.518762
marca_79,Sleeve Gamegenic - Padrão - Verso Vermelho,64.90,https://www.ligaswu.com.br/?view=prod/view&pcode=129501&prod=Sleeve Gamegenic - Padrão - Verso Vermelho,https://repositorio.sbrauble.com/arquivos/up/prod/20240209/1707481345_6500.jpg,2025-12-15T14:49:44.518974
